Cēsis	57.31188	25.27456	LV	18198
Tobruk	32.08361	23.97639	LY	121052
Sulūq	31.66818	20.25205	LY	15543
Darnah	32.76704	22.63669	LY	78782
Benghazi	32.11486	20.06859	LY	650629
Az Zuwaytīnah	30.9522	20.12022	LY	21015
At Tāj	24.20487	23.2857	LY	46050
Tūkrah	32.53414	20.57911	LY	23164
Al Qubbah	32.76163	22.24237	LY	24631
Al Marj	32.48798	20.83174	LY	85315
Al Jawf	24.1989	23.29093	LY	17320
Al Bayḑā’	32.76272	21.75506	LY	74594
Al Abyār	32.19	20.59653	LY	32563
Ajdabiya	30.75545	20.22625	LY	134358
Zuwārah	32.9312	12.08199	LY	45000
Zliten	32.46739	14.56874	LY	109972
Zalţan	32.94701	11.86647	LY	17700
Yafran	32.06329	12.52859	LY	67638
Waddān	29.1614	16.13904	LY	27590
Tarhuna	32.43501	13.6332	LY	210697
Tripoli	32.87519	13.18746	LY	1150989
Tagiura	32.88167	13.35056	LY	100000
Sirte	31.20892	16.58866	LY	128123
Şurmān	32.75668	12.57159	LY	25235
Şabrātah	32.79335	12.48845	LY	102038
Sabhā	27.03766	14.42832	LY	130000
Nālūt	31.86848	10.9812	LY	26256
Murzuq	25.91552	13.91839	LY	43732
Mizdah	31.44514	12.98013	LY	26107
Mişrātah	32.37535	15.09254	LY	386120
Masallātah	32.61667	14	LY	23702
Hūn	29.12684	15.94772	LY	18878
Zawiya	32.75222	12.72778	LY	186123
Ghat	24.96334	10.18003	LY	24347
Gharyan	32.17222	13.02028	LY	85219
Brak	27.54956	14.27139	LY	39444
Bani Walid	31.74554	13.98354	LY	46350
Zintan	31.93155	12.25291	LY	33000
Az Zāwīyah	32.7571	12.72764	LY	200000
Awbārī	26.59206	12.78049	LY	42975
Al Khums	32.64861	14.26191	LY	201943
Al Jadīd	27.05	14.4	LY	126386
Smara	26.73841	-11.67194	MA	42056
Zaïo	34.94282	-2.7329	MA	30008
Zagora	30.33241	-5.8384	MA	35154
Youssoufia	32.24634	-8.52941	MA	64910
Tiznit	29.69742	-9.73162	MA	55092
Tirhanimîne	35.23619	-3.95453	MA	55827
Tinghir	31.51472	-5.53278	MA	36795
Tiflet	33.89469	-6.30649	MA	70010
Tétouan	35.57845	-5.36837	MA	326261
Taza	34.21	-4.01	MA	141890
Taroudant	30.47028	-8.87695	MA	71133
Taourirt	34.40731	-2.89732	MA	82518
Taounate	34.53661	-4.64009	MA	32802
Tan-Tan	28.43799	-11.10321	MA	61924
Tangier	35.76727	-5.79975	MA	688356
Tahla	34.04965	-4.42162	MA	25761
Souq Larb’a al Gharb	34.68664	-6.00272	MA	44059
Sidi Yahia El Gharb	34.30494	-6.30404	MA	32202
Sidi Slimane	34.26479	-5.92598	MA	79437
Sidi Qacem	34.22149	-5.70775	MA	74755
Sidi Ifni	29.37975	-10.17299	MA	20000
Sidi Bennour	32.65236	-8.42769	MA	40044
Settat	33.00103	-7.61662	MA	119082
Sefrou	33.83186	-4.828	MA	65150
Sale	34.0531	-6.79846	MA	903485
Safi	32.29939	-9.23718	MA	288163
Rabat	34.01325	-6.83255	MA	1655753
Oulad Teïma	30.39467	-9.20897	MA	66832
Oujda-Angad	34.68139	-1.90858	MA	405253
Oued Zem	32.8627	-6.57359	MA	84910
Ouezzane	34.79584	-5.57849	MA	58684
Ouarzazat	30.91894	-6.89341	MA	57245
Nador	35.16813	-2.93352	MA	129260
Mohammedia	33.68607	-7.38298	MA	187708
Midelt	32.6852	-4.74512	MA	45159
Meknès	33.89352	-5.54727	MA	545705
Mechraa Bel Ksiri	34.57373	-5.95585	MA	27802
Martil	35.61662	-5.27522	MA	39738
Marrakesh	31.63416	-7.99994	MA	839296
Larache	35.19321	-6.15572	MA	109294
Ksar El Kebir	35.00044	-5.90378	MA	108753
Khouribga	32.88108	-6.9063	MA	167673
Khenifra	32.93492	-5.66167	MA	73906
Kenitra	34.26101	-6.5802	MA	366570
Kasba Tadla	32.5977	-6.26844	MA	41199
Jerada	34.31	-2.16	MA	43696
Guercif	34.22568	-3.35361	MA	57544
Guelmim	28.98696	-10.05738	MA	98229
Al Fqih Ben Çalah	32.50213	-6.68771	MA	84072
Fès al Bali	34.0701	-4.95473	MA	156000
Fès	34.03313	-5.00028	MA	964891
Essaouira	31.5125	-9.77	MA	70634
El Jadid	33.25682	-8.50882	MA	147549
El Hajeb	33.68786	-5.371	MA	28126
El Aïoun	34.58319	-2.50612	MA	35196
Imzouren	35.14637	-3.85063	MA	40000
Chefchaouene	35.16878	-5.2636	MA	36280
Casablanca	33.58831	-7.61138	MA	3144909
Bouznika	33.78942	-7.15968	MA	27283
Berkane	34.92	-2.32	MA	80721
Beni Mellal	32.33725	-6.34983	MA	166399
Berrechid	33.26553	-7.58754	MA	93954
Azrou	33.43443	-5.22126	MA	48249
Azemmour	33.28952	-8.3425	MA	37140
Asilah	35.46522	-6.03415	MA	28861
Khemisset	33.82404	-6.06627	MA	106991
Al Hoceïma	35.25165	-3.93723	MA	395644
Ahfir	34.95368	-2.10027	MA	19611
Agadir	30.42018	-9.59815	MA	698310
Skhirate	33.8527	-7.03171	MA	44850
Boujniba	32.90046	-6.77464	MA	15041
Dakhla	30.41071	-9.55572	MA	55618
Monte-Carlo	43.73976	7.42732	MC	16012
Monaco	43.73333	7.41667	MC	32965
Edineţ	48.17215	27.30337	MD	22872
Ungheni	47.21079	27.80047	MD	34422
Tiraspol	46.84274	29.62909	MD	157000
Strășeni	47.14216	28.60774	MD	19225
Bilicenii Vechi	47.6558	28.04734	MD	15479
Soroca	48.15659	28.28489	MD	27423
Slobozia	46.72927	29.70446	MD	15356
Rîbniţa	47.76817	29.01	MD	55455
Orhei	47.38494	28.82446	MD	24918
Hînceşti	46.83047	28.59064	MD	16900
Căuşeni	46.63674	29.41114	MD	21690
Floreşti	47.89137	28.29312	MD	16759
Dubăsari	47.26562	29.16667	MD	23254
Drochia	48.03555	27.81293	MD	16080
Comrat	46.29456	28.6565	MD	22911
Chisinau	47.00556	28.8575	MD	635994
Ceadîr-Lunga	46.06169	28.83078	MD	22700
Cahul	45.90425	28.19929	MD	34492
Bender	46.83156	29.47769	MD	110175
Bălţi	47.76314	27.92932	MD	125000
Podgorica	42.44111	19.26361	ME	136473
Pljevlja	43.3567	19.35843	ME	19489
Nikšić	42.7731	18.94446	ME	58212
Herceg-Novi	42.45306	18.5375	ME	19536
Cetinje	42.39063	18.91417	ME	15137
Budva	42.28639	18.84	ME	18000
Bijelo Polje	43.03834	19.74758	ME	15400
Bar	42.09306	19.10028	ME	17727
Marigot	18.06819	-63.08302	MF	5700
Toamasina	-18.1492	49.40234	MG	206373
Vondrozo	-22.81667	47.28333	MG	19949
Vohipaho	-23.55	47.5	MG	27000
Vohibinany	-17.35	49.03333	MG	25311
Vavatenina	-17.46667	49.2	MG	36916
Vangaindrano	-23.35	47.6	MG	23523
Tsiroanomandidy	-18.76969	46.04653	MG	27060
Tsiombe	-25.3	45.48333	MG	29825
Tsaratanana	-16.79706	47.65165	MG	16761
Toliara	-23.35	43.66667	MG	115319
Fort Dauphin	-25.03249	46.98329	MG	45141
Soavinandriana	-19.16667	46.73333	MG	40453
Soanindrariny	-19.9	47.23333	MG	21000
Soanierana Ivongo	-16.91667	49.58333	MG	39271
Sitampiky	-16.66667	46.1	MG	21000
Sambava	-14.26667	50.16667	MG	31522
Sakaraha	-22.9	44.53333	MG	21826
Sahavato	-20.6	48.33333	MG	28000
Sadabe	-18.63333	47.7	MG	17000
Nosy Varika	-20.58333	48.53333	MG	37152
Morondava	-20.28869	44.31782	MG	36803
Moramanga	-18.94948	48.23007	MG	29212
Miandrivazo	-19.52905	45.45559	MG	20631
Miandrarivo	-19.43333	46.75	MG	27000
Marovoay	-16.11064	46.64383	MG	31253
Marolambo	-20.05	48.11667	MG	26160
Maroantsetra	-15.43527	49.73794	MG	23859
Manjakandriana	-18.91667	47.8	MG	31840
Mananjary	-21.23034	48.34173	MG	27686
Mananara	-16.16864	49.76622	MG	41209
Manakara	-22.14862	48.01055	MG	35499
Maintirano	-18.06354	44.02951	MG	16000
Mahanoro	-19.9	48.8	MG	39879
Mahajanga	-15.71667	46.31667	MG	154657
Maevatanana	-16.95	46.83333	MG	24000
Ikongo	-21.88333	47.43333	MG	32374
Ikalamavony	-21.15	46.58333	MG	15601
Ihosy	-22.40293	46.12576	MG	16990
Ifanadiana	-21.3	47.63333	MG	17543
Fianarantsoa	-21.45267	47.08569	MG	167227
Fenoarivo Be	-18.43333	46.56667	MG	19605
Fenoarivo Atsinanana	-17.38095	49.40826	MG	21036
Faratsiho	-19.4	46.95	MG	37563
Farafangana	-22.82223	47.82615	MG	24764
Fandriana	-20.23333	47.38333	MG	31437
Betioky	-23.72065	44.38069	MG	31102
Betafo	-19.83333	46.85	MG	29785
Beroroha	-21.66667	45.16667	MG	18632
Belo sur Tsiribihina	-19.69787	44.54587	MG	23900
Beloha	-25.16667	45.05	MG	23021
Bealanana	-14.54329	48.74981	MG	16948
Arivonimamo	-19.01667	47.18333	MG	21982
Antsohimbondrona	-13.08333	48.85	MG	32080
Antsohihy	-14.87959	47.98751	MG	21290
Antsiranana	-12.31732	49.29188	MG	82937
Antsirabe	-19.86586	47.03333	MG	186253
Antanifotsy	-19.65	47.31667	MG	70626
Antananarivo	-18.91368	47.53613	MG	1391433
Antalaha	-14.90033	50.27876	MG	34112
Ankazondandy	-18.7	47.78333	MG	16000
Ankazobe	-18.31667	47.11667	MG	15722
Ankazoabo	-22.28333	44.51667	MG	25961
Anjozorobe	-18.4	47.86667	MG	19027
Hell-Ville	-13.39718	48.26663	MG	22680
Andilamena	-17.01009	48.57313	MG	19750
Andapa	-14.65	49.65	MG	20798
Ampasimanolotra	-18.81667	49.06667	MG	21000
Amparafaravola	-17.5876	48.22391	MG	51519
Ampanihy	-24.6937	44.74581	MG	25686
Ampahana	-14.75	50.21667	MG	25000
Ambovombe	-25.17838	46.08722	MG	66818
Ambositra	-20.53034	47.24344	MG	30353
Ambohitrolomahitsy	-18.7	47.68333	MG	17000
Amboasary	-25.03333	46.38333	MG	36082
Amboanjo	-22	47.85	MG	17000
Ambilobe	-13.2	49.05	MG	56000
Ambatondrazaka	-17.83333	48.41667	MG	43134
Ambatolampy	-19.38333	47.41667	MG	28461
Ambatofinandrahana	-20.55284	46.80365	MG	25997
Ambato Boeny	-16.46667	46.71667	MG	22529
Ambarakaraka	-13.5	48.86667	MG	16114
Ambanja	-13.669	48.453	MG	30621
Ambalavao	-21.83333	46.93333	MG	28027
Alarobia	-18.96667	47.73333	MG	16000
Majuro	7.08971	171.38027	MH	25400
RMI Capitol	7.08931	171.3805	MH	0
Zelino	41.98028	21.06417	MK	25422
Vinica	41.88278	22.50917	MK	18218
Veles	41.71556	21.77556	MK	57873
Tetovo	42.00973	20.97155	MK	72944
Tearce	42.07666	21.0531	MK	23096
Студеничани	41.91583	21.53056	MK	18219
Strumica	41.4375	22.64333	MK	45508
Struga	41.17799	20.67784	MK	37387
Shtip	41.74583	22.19583	MK	48279
Skopje	41.99646	21.43141	MK	474889
Saraj	42	21.32778	MK	25379
Resen	41.08934	21.01092	MK	16539
Radovis	41.63833	22.46472	MK	24984
Prilep	41.34514	21.55504	MK	73814
Ohrid	41.11722	20.80194	MK	54908
Negotino	41.87792	20.88389	MK	17518
Negotino	41.48456	22.09056	MK	19515
Lipkovo	42.15639	21.58528	MK	28102
Kumanovo	42.13222	21.71444	MK	76275
Kriva Palanka	42.20088	22.33244	MK	20820
Kochani	41.91639	22.41278	MK	34258
Kičevo	41.51267	20.95886	MK	31123
Kavadarci	41.43306	22.01194	MK	38799
Kamenjane	41.94568	20.92894	MK	15376
Gostivar	41.79601	20.90819	MK	50974
Gevgelija	41.14166	22.50141	MK	20664
Gjorče Petro	42.00778	21.35306	MK	41000
Delcevo	41.96722	22.76944	MK	17415
Debar	41.52444	20.52421	MK	18074
Brvenica	41.96722	20.98083	MK	16267
Bogovinje	41.92361	20.91361	MK	15166
Bitola	41.03143	21.33474	MK	86528
Šuto Orizare	42.04	21.425	MK	20800
Butel	42.03083	21.44667	MK	36154
Čair	42.01528	21.44111	MK	64773
Ilinden	41.99451	21.58002	MK	16406
Kisela Voda	41.94889	21.50278	MK	58216
Centar Župa	41.47849	20.55945	MK	45412
Yorosso	12.35811	-4.77688	ML	17447
Timbuktu	16.77348	-3.00742	ML	32460
Sikasso	11.31755	-5.66654	ML	144786
Ségou	13.4317	-6.2157	ML	92552
San	13.30335	-4.89562	ML	24811
Sagalo	12.2	-10.7	ML	15830
Mopti	14.4843	-4.18296	ML	108456
Markala	13.7021	-6.0659	ML	53738
Koutiala	12.39173	-5.46421	ML	99353
Koulikoro	12.86273	-7.55985	ML	23919
Kolokani	13.5728	-8.0339	ML	48774
Kayes	14.44693	-11.44448	ML	78406
Kati	12.74409	-8.07257	ML	42922
Kangaba	11.93333	-8.41667	ML	17232
Gao	16.27167	-0.04472	ML	87000
Djénné	13.90608	-4.55332	ML	22382
Bougouni	11.41769	-7.48323	ML	35450
Banamba	13.54773	-7.44808	ML	30591
Bamako	12.65	-8	ML	1297281
Bafoulabé	13.8065	-10.8321	ML	26823
Yenangyaung	20.46504	94.8712	MM	110553
Nyaungdon	17.04459	95.63957	MM	40092
Yamethin	20.43189	96.13875	MM	59867
Wakema	16.60333	95.18278	MM	42705
Twante	16.71047	95.92866	MM	46516
Taungoo	18.94291	96.43408	MM	106945
Thongwa	16.75998	96.52498	MM	52496
Thayetmyo	19.32076	95.18272	MM	98185
Thaton	16.91867	97.37001	MM	123727
Tharyarwady	17.65399	95.78813	MM	54386
Thanatpin	17.29136	96.57523	MM	38059
Thanatpin	17.21194	96.30333	MM	39000
Dawei	14.0823	98.19151	MM	136783
Taunggyi	20.78919	97.03776	MM	160115
Taungdwingyi	20.0065	95.54531	MM	70094
Tachilek	20.4475	99.88083	MM	51553
Syriam	16.76887	96.24503	MM	69448
Sittwe	20.14624	92.89835	MM	177743
Shwebo	22.56925	95.69818	MM	88914
Sagaing	21.8787	95.97965	MM	78739
Yangon	16.80528	96.15611	MM	4477638
Pyu	18.4813	96.43742	MM	40386
Pyinmana	19.7381	96.20742	MM	97409
Pyay	18.82464	95.22216	MM	135308
Pyapon	16.28543	95.67882	MM	65601
Bago	17.33521	96.48135	MM	244376
Paungde	18.49167	95.50591	MM	36971
Pakokku	21.33489	95.08438	MM	126938
Hpa-an	16.88953	97.63482	MM	50000
Nyaunglebin	17.95363	96.72247	MM	89626
Myitkyina	25.38327	97.39637	MM	90894
Myingyan	21.46002	95.3884	MM	141713
Myawadi	16.68911	98.50893	MM	45000
Myanaung	18.28651	95.32014	MM	42252
Mudon	16.25624	97.7246	MM	89123
Mawlamyinegyunn	16.3772	95.26488	MM	39115
Mawlamyine	16.49051	97.62825	MM	438861
Monywa	22.10856	95.13583	MM	182011
Mogok	22.91766	96.50982	MM	90843
Minbu	20.18059	94.87595	MM	57342
Myeik	12.43954	98.60028	MM	173298
Meiktila	20.87776	95.85844	MM	177442
Pyin Oo Lwin	22.03501	96.45683	MM	117303
Mawlaik	23.64254	94.40478	MM	44540
Maubin	16.73148	95.65441	MM	51542
Martaban	16.52834	97.6157	MM	48629
Mandalay	21.97473	96.08359	MM	1208099
Magway	20.14956	94.93246	MM	96954
Loikaw	19.67798	97.20975	MM	17293
Letpandan	17.78664	95.75076	MM	38936
Lashio	22.9359	97.7498	MM	131016
Kyaukse	21.6056	96.13508	MM	50480
Kyaikto	17.30858	97.01124	MM	48658
Kyaiklat	16.44502	95.72373	MM	52425
Kyaikkami	16.07686	97.56388	MM	48100
Kayan	16.90802	96.56037	MM	40322
Kanbe	16.70728	96.00168	MM	58146
Hinthada	17.64944	95.45705	MM	134947
Hakha	22.65	93.61667	MM	20000
Chauk	20.89921	94.81784	MM	90870
Bogale	16.29415	95.39742	MM	68938
Bhamo	24.25256	97.23357	MM	47920
Pathein	16.77919	94.73212	MM	237089
Myaydo	19.36838	95.21512	MM	57897
Nay Pyi Taw	19.745	96.12972	MM	925000
Uliastay	47.74167	96.84444	MN	16240
Ulaangom	49.98111	92.06667	MN	28085
Ölgii	48.96833	89.9625	MN	28400
Khovd	48.00556	91.64194	MN	30500
Altai	46.37222	96.25833	MN	15800
Ulan Bator	47.90771	106.88324	MN	844818
Sühbaatar	50.23139	106.20778	MN	24235
Murun-kuren	49.63417	100.1625	MN	27690
Mandalgovi	45.7625	106.27083	MN	15430
Hovd	44.67024	102.17491	MN	27924
Erdenet	49.03333	104.08333	MN	79647
Dzüünharaa	48.85229	106.45786	MN	18830
Darhan	49.48667	105.92278	MN	74300
Dalandzadgad	43.57083	104.425	MN	15093
Saynshand	44.88239	110.11631	MN	19891
Bulgan	48.8125	103.53472	MN	17348
Bayanhongor	46.71667	100.11667	MN	23234
Bayanhongor	46.19444	100.71806	MN	26252
Baruun-Urt	46.68056	113.27917	MN	15805
Arvayheer	46.26389	102.775	MN	25622
Зуунмод	47.70693	106.95276	MN	17630
Macau	22.20056	113.54611	MO	520400
Saipan	15.21233	145.7545	MP	48220
Saint-Joseph	14.67099	-61.03905	MQ	16974
Sainte-Marie	14.78352	-60.99227	MQ	20380
Le Robert	14.67751	-60.94228	MQ	23814
Le Lamentin	14.61341	-60.99964	MQ	39229
Le François	14.61513	-60.90311	MQ	19682
La Trinité	14.73807	-60.96319	MQ	15040
Fort-de-France	14.60892	-61.07334	MQ	89995
Ducos	14.57529	-60.97453	MQ	17394
Zouerate	22.73542	-12.47134	MR	38000
Tékane	16.57806	-15.45972	MR	22041
Sélibaby	15.15846	-12.1843	MR	18424
Rosso	16.51378	-15.80503	MR	48922
Nouakchott	18.08581	-15.9785	MR	661400
Nouadhibou	20.94188	-17.03842	MR	72337
Néma	16.61702	-7.25649	MR	60000
Kiffa	16.62073	-11.40208	MR	40281
Kaédi	16.15027	-13.5037	MR	55374
Atar	20.5177	-13.04857	MR	24021
Aleg	17.05314	-13.91312	MR	15211
Plymouth	16.70555	-62.21292	MS	0
Brades	16.79183	-62.21058	MS	1000
Żabbar	35.87611	14.535	MT	15030
Valletta	35.89972	14.51472	MT	6794
Qormi	35.87601	14.472	MT	18230
Mosta	35.90917	14.42556	MT	17789
Birkirkara	35.89722	14.46111	MT	21676
Vacoas	-20.29806	57.47833	MU	110000
Triolet	-20.05472	57.54528	MU	23269
Saint Pierre	-20.2175	57.52083	MU	16414
Quatre Bornes	-20.26381	57.4791	MU	80961
Port Louis	-20.16194	57.49889	MU	155226
Mahébourg	-20.40806	57.7	MU	17042
Goodlands	-20.035	57.64306	MU	20910
Curepipe	-20.31472	57.52028	MU	84200
Centre de Flacq	-20.18972	57.71444	MU	17710
Bel Air Rivière Sèche	-20.25777	57.74976	MU	17671
Beau Bassin	-20.21944	57.45833	MU	111355
Le Hochet	-20.135	57.52111	MU	15197
Male	4.1748	73.50888	MV	103693
Karonga	-9.93333	33.93333	MW	34207
Zomba	-15.38596	35.3188	MW	80932
Salima	-13.7804	34.4587	MW	30052
Rumphi	-11.01863	33.85746	MW	20727
Nsanje	-16.91995	35.26199	MW	21774
Nkhotakota	-12.92744	34.29614	MW	24865
Mzuzu	-11.46556	34.02071	MW	175345
Mzimba	-11.9	33.6	MW	19308
Mulanje	-16.03163	35.5	MW	16483
Mchinji	-13.79841	32.88019	MW	18305
Mangochi	-14.47815	35.26448	MW	40236
Liwonde	-15.06665	35.22543	MW	22469
Lilongwe	-13.96692	33.78725	MW	646750
Kasungu	-13.03333	33.48333	MW	42555
Dedza	-14.3779	34.33322	MW	15608
Blantyre	-15.78499	35.00854	MW	584877
Balaka	-14.97928	34.95575	MW	18902
San Fernando	24.84749	-98.14828	MX	29171
Zumpango	19.7967	-99.09946	MX	50742
Zumpango del Río	17.65437	-99.52725	MX	21143
Zacualtipán	20.65002	-98.65628	MX	17090
Zacatlán	19.9355	-97.96125	MX	31707
Zacatepec	18.65409	-99.18981	MX	21533
Yecapixtla	18.88333	-98.865	MX	16811
Yautepec	18.88188	-99.06715	MX	41386
Xoxocotla	18.68415	-99.24577	MX	19790
Xonacatlán	19.40513	-99.52807	MX	19687
Xochitepec	18.7808	-99.23049	MX	16768
Xochimilco	19.25465	-99.10356	MX	404458
Xicotepec de Juárez	20.27605	-97.96111	MX	37424
Xico	19.42178	-97.00819	MX	15292
San Miguel Xico Viejo	19.27022	-98.93588	MX	365777
Álvaro Obregón	19.35867	-99.20329	MX	727034
Villahermosa	17.98689	-92.93028	MX	362401
Gustavo Adolfo Madero	19.49392	-99.11075	MX	1193161
Villa Cuauhtémoc Otzolotepec	19.41676	-99.55872	MX	18303
Veracruz	19.18095	-96.1429	MX	568313
Venustiano Carranza	16.33815	-92.563	MX	15074
Valle Hermoso	25.67207	-97.81313	MX	47831
Valladolid	20.68812	-88.19936	MX	39663
Uman	20.88213	-89.74649	MX	28472
Tuxtla	16.75973	-93.11308	MX	481128
Túxpam de Rodríguez Cano	20.95777	-97.40805	MX	134394
Tultitlán	19.64655	-99.16787	MX	24387
Tultepec	19.685	-99.12806	MX	65338
Tulancingo	20.08355	-98.36288	MX	102383
Tula de Allende	20.05161	-99.34397	MX	27677
Toluca	19.28786	-99.65324	MX	505881
San Bernardino Tlaxcalancingo	19.02867	-98.27698	MX	20363
Tlaquiltenango	18.63429	-99.1632	MX	19056
Tlapa de Comonfort	17.54528	-98.57599	MX	36873
Tlapacoyan	19.96268	-97.21141	MX	33667
Tlalpan	19.29513	-99.16206	MX	607545
Tlalnepantla	19.54005	-99.19538	MX	715767
Tláhuac	19.28689	-99.00507	MX	344106
Tizimín	21.14268	-88.15101	MX	41993
Tizayuca	19.83721	-98.97607	MX	39323
Tixtla de Guerrero	17.56732	-99.39799	MX	21130
Ticul	20.39833	-89.53541	MX	30282
Santiago Tíanguistenco	19.18024	-99.46644	MX	20104
Tezontepec de Aldama	20.19073	-99.27429	MX	25511
Teziutlan	19.8173	-97.35992	MX	70819
Texcoco	19.51194	-98.88293	MX	115378
Tequixquiac	19.90944	-99.14472	MX	22676
Tequisquiapan	20.5225	-99.89167	MX	29799
Cuautitlán Izcalli	19.64388	-99.21598	MX	475179
Tepoztlán	18.98622	-99.10051	MX	15963
Tepotzotlán	19.72116	-99.22391	MX	44517
Tepeji del Río de Ocampo	19.90481	-99.34379	MX	33196
Tepeaca	18.96688	-97.8998	MX	24956
Tepatlaxco de Hidalgo	19.06747	-97.96595	MX	15084
Teoloyucan	19.74423	-99.18113	MX	61376
Tenosique de Pino Suárez	17.4729	-91.4236	MX	32415
Tenango de Arista	19.10446	-99.5898	MX	20969
Temixco	18.85254	-99.22537	MX	91059
Temapache	21.06611	-97.64207	MX	101558
Teloloapan	18.3674	-99.86776	MX	21244
Tecax	20.2052	-89.28522	MX	22806
Tehuacán	18.46422	-97.39735	MX	241429
Tecamachalco	18.88352	-97.73344	MX	26227
Teapa	17.5497	-92.95211	MX	26331
Taxco de Alarcón	18.55462	-99.60592	MX	53217
Tapachula	14.90385	-92.25749	MX	197961
Tantoyuca	21.35064	-98.2257	MX	103610
Tampico	22.27817	-97.86772	MX	309003
Tamazunchale	21.25993	-98.78935	MX	21532
Santo Domingo Tehuantepec	16.32463	-95.24104	MX	37389
Santiago Tuxtla	18.46576	-95.3006	MX	15681
Pinotepa Nacional	16.34014	-98.05297	MX	25669
Santiago Tulantepec	20.03618	-98.35563	MX	15625
Moyotzingo	19.24811	-98.40486	MX	24555
Santa María Chimalhuacán	19.42155	-98.95038	MX	525389
Santa Cruz Xoxocotlán	17.02958	-96.73518	MX	61846
Tecámac	19.71288	-98.96895	MX	15244
Chiautempan	19.30633	-98.21773	MX	48322
San Salvador El Seco	19.13325	-97.64167	MX	15271
San Salvador Atenco	19.5517	-98.91867	MX	16159
San Pablo de las Salinas	19.66658	-99.09477	MX	173557
San Pablo Autopan	19.35638	-99.65724	MX	30417
San Miguel Zinacantepec	19.28428	-99.73394	MX	54220
San Miguel Coatlinchán	19.44999	-98.87274	MX	21498
San Mateo Atenco	19.26757	-99.53214	MX	68602
San Martin Texmelucan de Labastida	19.28431	-98.43885	MX	75903
Teolocholco	19.24333	-98.19083	MX	16240
Teotihuacán	19.68862	-98.8611	MX	22541
San Juan del Río	20.38886	-99.99577	MX	118173
Tuxtepec	18.0883	-96.12535	MX	92121
San Francisco Acuautla	19.34564	-98.86034	MX	21905
Sanctorum	19.09917	-98.25417	MX	27936
San Cristóbal de las Casas	16.73176	-92.64126	MX	128996
San Andres Tuxtla	18.4487	-95.21327	MX	55697
Salina Cruz	16.18405	-95.20143	MX	73648
Ríoverde	21.93115	-99.99488	MX	48854
Río Bravo	25.98729	-98.09414	MX	85481
Río Blanco	18.83036	-97.156	MX	39543
Reynosa	26.08061	-98.28835	MX	498654
Puerto Escondido	15.87037	-97.07726	MX	19488
Puente de Ixtla	18.61472	-99.31806	MX	20668
Puebla	19.03793	-98.20346	MX	1590256
Progreso de Alvaro Obregon	20.24929	-99.18988	MX	16548
Progreso	21.28306	-89.66123	MX	47124
Poza Rica de Hidalgo	20.53315	-97.45946	MX	174526
Polanco	19.43332	-99.19919	MX	50000
Playa del Carmen	20.6274	-87.07987	MX	100383
Pijijiapan	15.68618	-93.20938	MX	15101
Peto	20.12776	-88.92282	MX	17607
Perote	19.56233	-97.24235	MX	32559
Paraiso	18.40116	-93.21406	MX	23830
Papantla de Olarte	20.44655	-97.32495	MX	47958
Pánuco	22.05373	-98.18498	MX	35316
Palmarito Tochapan	18.90135	-97.63833	MX	15690
Palenque	17.50953	-91.98248	MX	36669
Pachuca de Soto	20.11697	-98.73329	MX	319581
Ozumba de Alzate	19.03689	-98.79516	MX	19929
Oxkutzkab	20.30734	-89.41809	MX	21508
Orizaba	18.85195	-97.09957	MX	121348
Ometepec	16.69008	-98.40797	MX	17801
Ocozocoautla de Espinosa	16.76231	-93.37476	MX	31596
Ocoyoacac	19.27127	-99.45787	MX	24647
Ocosingo	16.90639	-92.09374	MX	28721
Oaxaca	17.06542	-96.72365	MX	262566
Nuevo Laredo	27.47629	-99.51639	MX	349550
Nogales	18.82776	-97.16311	MX	19903
Nicolás Romero	19.64177	-99.3068	MX	245383
Naucalpan de Juárez	19.47851	-99.23963	MX	846185
Naranjos	21.35087	-97.68656	MX	19689
Villa Nanchital	18.07117	-94.40756	MX	25982
Motul	21.09571	-89.28332	MX	21109
Motozintla	15.36694	-92.24605	MX	19092
Montemorelos	25.18909	-99.82865	MX	37694
Santiago Momoxpan	19.07361	-98.26694	MX	17622
Mixquiahuala de Juarez	20.23031	-99.21396	MX	22610
Misantla	19.92992	-96.85194	MX	23242
Miramar	22.32085	-97.8595	MX	67689
Minatitlán	18.00011	-94.5569	MX	150895
Milpa Alta	19.19251	-99.02317	MX	115895
Miahuatlán de Porfirio Díaz	16.33276	-96.59562	MX	17632
Metepec	19.25934	-99.60175	MX	172982
Mérida	20.97537	-89.61696	MX	717175
Matías Romero	16.87902	-95.03939	MX	21064
Heroica Matamoros	25.87972	-97.50417	MX	449815
Martínez de la Torre	20.07082	-97.06078	MX	100377
Mapastepec	15.43358	-92.90039	MX	16082
Malinaltepec	17.24501	-98.67091	MX	26613
Magdalena Contreras	19.33212	-99.21118	MX	228927
Macuspana	17.76052	-92.59539	MX	30409
Reyes Acozac	19.7755	-98.98079	MX	22133
Los Reyes Acaquilpan	19.36357	-98.97707	MX	251168
Linares	24.85798	-99.56768	MX	57731
Lerma de Villada	19.28881	-99.51163	MX	18145
Lerdo de Tejada	18.62936	-95.51968	MX	18941
Las Margaritas	16.31265	-91.98107	MX	103403
Las Choapas	17.91177	-94.09646	MX	40304
La Isla	18.6	-96.15	MX	24558
Kanasín	20.93482	-89.55871	MX	77240
Juchitán de Zaragoza	16.43603	-95.01975	MX	67637
